Id,SalePrice
1461,144269.8125
1462,164704.0156
1463,191957.8906
1464,168035.6563
1465,186660.375
1466,193769.6406
1467,150401.5
1468,163614.8281
1469,186553.2813
1470,139665.8594
1471,258212.5156
1472,110186.9063
1473,119329.3672
1474,161417.8125
1475,102351.4766
1476,349750.1875
1477,250379.8438
1478,293694.1875
1479,276944.5625
1480,466955.4375
1481,327337.75
1482,208688.0313
1483,164864.8594
1484,174862.6406
1485,168075.1875
1486,201106.2813
1487,448116.7813
1488,222987.2813
1489,195214.2188
1490,219654.9063
1491,186825.3906
1492,129666.4844
1493,164013.5469
1494,300251.2813
1495,313621.9688
1496,252017.4375
1497,192097.3594
1498,144200.4688
1499,144041.4375
1500,160237.0938
1501,165976.0625
1502,131518.1875
1503,268188.8125
1504,230335.75
1505,245856.9531
1506,184272.1563
1507,289619.5
1508,220883.3906
1509,176783.9531
1510,191385.2031
1511,127177.25
1512,263232.9688
1513,170106.0938
1514,135243.9688
1515,191503.4063
1516,158011.25
1517,153646.6563
1518,192379.1719
1519,267002.25
1520,155762.0938
1521,157654.4375
1522,165878.1406
1523,128914.6797
1524,127388.1406
1525,138470.0938
1526,138821.125
1527,108206.0781
1528,141464.5313
1529,162428.0313
1530,160165.8125
1531,173171.125
1532,110842.8984
1533,218497.3594
1534,124568.9688
1535,164335.3906
1536,120284.1797
1537,104455.5938
1538,150275.75
1539,192935.3594
1540,145219.5781
1541,169358.1875
1542,183760.8125
1543,184371.4063
1544,93423.45313
1545,133800.75
1546,110964.9844
1547,144457.8438
1548,153334.7656
1549,138458.2188
1550,192009.9219
1551,133626.8438
1552,160762.5
1553,151841.8438
1554,128031.6953
1555,176612.2813
1556,114319.7891
1557,138851.3438
1558,103677.5078
1559,149447.625
1560,185987.2188
1561,154714.3594
1562,127647.2422
1563,141627.6563
1564,170334.3594
1565,176327.25
1566,176385.7188
1567,109692.625
1568,246851.7344
1569,229100.3125
1570,133161.3438
1571,131208.9688
1572,153779.9375
1573,152265.3438
1574,196967.3281
1575,243943.9219
1576,266535.625
1577,197008.7656
1578,165738.7188
1579,142216.625
1580,193850.3125
1581,139999.1094
1582,129738.1094
1583,436278.1875
1584,239823.5781
1585,143812.5156
1586,88559.20313
1587,107613.7969
1588,159603.9375
1589,131560.9375
1590,142097.4375
1591,93232.58594
1592,144686.25
1593,120277.8516
1594,163895.2813
1595,130038.3438
1596,168758.1875
1597,185153.375
1598,171048.3594
1599,155283.1875
1600,180693.8281
1601,91529.64844
1602,125649.8516
1603,104885.3516
1604,272385.75
1605,238834.4375
1606,187443.0156
1607,246608.8281
1608,209838.5
1609,185620.4375
1610,165967.6719
1611,148118.75
1612,209299.0469
1613,200091.2031
1614,136636.5313
1615,96912.60156
1616,102462.0938
1617,106638.4453
1618,127902.0234
1619,128524.0078
1620,254602.75
1621,169859.4688
1622,174634.5156
1623,198409.9375
1624,235462.7188
1625,139277.5469
1626,194213.3438
1627,178817.3906
1628,290829.75
1629,159519.4375
1630,393907.1563
1631,208205.0156
1632,224904.125
1633,144488.3594
1634,201665.125
1635,184135.5625
1636,178362.4688
1637,244717.3281
1638,227652.7813
1639,173282.0313
1640,273024.25
1641,175477.3438
1642,202900.375
1643,221900.5938
1644,195698.25
1645,193402.375
1646,158848.7813
1647,146585.5938
1648,173827.6875
1649,138441.7969
1650,145783.7188
1651,115606.3359
1652,101937.5234
1653,88414.59375
1654,165809.4219
1655,149391.6875
1656,165515.9219
1657,181098.2969
1658,163564.25
1659,116116.3359
1660,164270.9531
1661,509619.375
1662,391385.5625
1663,401676.5
1664,623617.25
1665,290834.6563
1666,358478.0625
1667,319860.5
1668,291427.8125
1669,280051.75
1670,327402.3125
1671,372761.9063
1672,609024.75
1673,319594.5938
1674,244083.0625
1675,218755.6094
1676,226482.9688
1677,177004.7031
1678,614090.25
1679,400156.1875
1680,329034.5938
1681,212826.5938
1682,292028.0625
1683,207180.3438
1684,176230.0938
1685,178116.1875
1686,178401.5313
1687,138481.375
1688,197002.3594
1689,187608.2813
1690,163263.5625
1691,167233.6875
1692,242955.8125
1693,126245.625
1694,172038.625
1695,137528
1696,281048.3438
1697,137636.3438
1698,388223.5313
1699,320072.0625
1700,259982.0313
1701,284197.9063
1702,234873.6406
1703,226864.4063
1704,286911.1875
1705,190649.7813
1706,615426.8125
1707,208658.1094
1708,214367.9063
1709,253984.2344
1710,216509.0938
1711,249503.8281
1712,283516.1875
1713,270760.4063
1714,222099.9063
1715,184579.4063
1716,181258.9063
1717,165329.3125
1718,115558.1328
1719,198948.3125
1720,246252.7031
1721,163871.4688
1722,128137.8984
1723,154785.4375
1724,224791.6875
1725,221029.2188
1726,199822.2813
1727,198905.5625
1728,187287.4375
1729,178383.7969
1730,171398.8594
1731,140796.375
1732,141913.125
1733,138358.125
1734,143613.625
1735,131478.2188
1736,124918.1328
1737,379194
1738,188108.625
1739,255115.0625
1740,210485.3281
1741,191923.5938
1742,159877.4375
1743,164617.1719
1744,294972.8125
1745,179681.0469
1746,144338.1563
1747,190989.5313
1748,315033.875
1749,166680.9063
1750,152711.8438
1751,237589.625
1752,124482.3594
1753,203984.3281
1754,225593.2813
1755,164829.8125
1756,131689.7188
1757,116005.4141
1758,168507.375
1759,201917.1094
1760,200974.9375
1761,192576.4375
1762,216217.9844
1763,164494.0625
1764,133412.3125
1765,195825.5469
1766,230363.5313
1767,274551.625
1768,159064.4688
1769,164666.9063
1770,143061.2969
1771,139641.1719
1772,162026.5313
1773,177859.1094
1774,213897.5469
1775,132669.5625
1776,133815.4688
1777,128333.2813
1778,133763.2813
1779,119066.2813
1780,142478.8125
1781,140811.4375
1782,116610.6016
1783,163213.0938
1784,91462.41406
1785,138958.9531
1786,116591.0391
1787,135580.5938
1788,76851.52344
1789,106891.8359
1790,98501.85938
1791,279545
1792,161983.6406
1793,141837.5938
1794,127048.8516
1795,138890.125
1796,117134.2422
1797,151446.7656
1798,134913.6719
1799,116987.5234
1800,118583.2969
1801,154523.5
1802,156403.0781
1803,187037.2344
1804,149067.1719
1805,142771.7188
1806,117250.6172
1807,177299.375
1808,125257.4141
1809,121046.2344
1810,173051.6094
1811,122656.5703
1812,124295.8281
1813,141290.625
1814,108688.0781
1815,90717.67969
1816,87083.00781
1817,154875.9375
1818,131280.6875
1819,119429.3984
1820,87491.33594
1821,134063.1563
1822,158286.6563
1823,78565.57031
1824,147163
1825,129444.5078
1826,119977.0938
1827,117673.2656
1828,162499.6094
1829,121415.6328
1830,180653.75
1831,148488.625
1832,134432.6875
1833,171050.2188
1834,140983.1875
1835,139113.4531
1836,148460.9688
1837,117244.3125
1838,156232.0938
1839,93491.67969
1840,150188.6563
1841,130854.7031
1842,118926.4922
1843,146323.4688
1844,126272.9844
1845,152619.2188
1846,156584.5
1847,155992.5938
1848,81858.60938
1849,126083.4609
1850,138141.1563
1851,167897.0938
1852,138370.8125
1853,138537.9063
1854,150942.4688
1855,157108.6719
1856,189739.25
1857,159226.5781
1858,180820.3281
1859,114183.7109
1860,183645.2031
1861,123975.0781
1862,308333.3438
1863,275195.8125
1864,292457.5313
1865,278949.4375
1866,328336.0625
1867,214463.7031
1868,331893.9688
1869,209758.1875
1870,195081.4063
1871,246935.2188
1872,175930.2344
1873,271561.4688
1874,145256.375
1875,193705.625
1876,202422.9844
1877,216950
1878,236040.5156
1879,151422.0625
1880,135379.0313
1881,267875.3125
