Id,SalePrice
1461,124621.433
1462,155142.722
1463,178980.838
1464,182802.33
1465,196932.071
1466,184498.905
1467,165702.672
1468,177640.874
1469,181655.101
1470,119334.193
1471,198760.613
1472,93351.116
1473,97399.759
1474,154199.467
1475,148953.061
1476,364340.475
1477,252314.889
1478,304433.48
1479,255368.775
1480,401550.964
1481,321146.921
1482,207286.383
1483,176604.615
1484,180584.312
1485,172751.677
1486,197501.033
1487,326540.559
1488,237108.28
1489,214443.903
1490,195745.726
1491,192234.452
1492,97617.575
1493,175966.651
1494,297892.508
1495,302534.014
1496,229088.612
1497,194997.174
1498,152540.486
1499,151951.845
1500,148558.195
1501,174388.357
1502,167741.639
1503,297432.873
1504,229519.937
1505,219538.767
1506,183900.218
1507,215325.483
1508,198887.681
1509,166281.167
1510,150966.136
1511,151853.236
1512,169405.325
1513,154556.072
1514,162592.637
1515,173196.76
1516,161228.211
1517,151644.926
1518,132147.958
1519,226060.914
1520,136501.093
1521,144548.643
1522,162982.848
1523,113544.134
1524,120190.783
1525,119664.199
1526,125977.452
1527,99964.297
1528,125057.067
1529,141091.585
1530,169313.061
1531,128842.204
1532,107550.157
1533,140721.329
1534,116002.532
1535,156504.491
1536,114594.061
1537,75188.418
1538,178381.308
1539,232783.495
1540,115959.171
1541,151705.219
1542,151829.326
1543,220465.838
1544,78963.21
1545,104344.715
1546,121354.147
1547,141889.85
1548,138793.19
1549,112341.257
1550,147596.473
1551,115690.114
1552,145809.045
1553,142676.165
1554,113331.673
1555,177590.766
1556,98270.505
1557,127724.212
1558,91830.949
1559,121264.742
1560,154228.907
1561,155737.694
1562,125669.008
1563,122560.433
1564,163173.083
1565,155059.418
1566,216811.305
1567,78896.296
1568,223003.897
1569,147352.816
1570,125331.371
1571,134566.685
1572,147342.775
1573,246060.832
1574,118512.303
1575,211398.425
1576,208600.021
1577,209328.993
1578,154173.849
1579,142066.973
1580,191673.602
1581,137561.716
1582,127453.366
1583,327569.906
1584,241679.523
1585,140115.494
1586,72175.127
1587,102920.647
1588,149743.011
1589,99762.691
1590,130577.843
1591,105766.932
1592,124294.206
1593,116055.822
1594,138931.516
1595,121244.372
1596,237490.34
1597,175334.009
1598,184925.693
1599,206858.693
1600,193017.527
1601,79976.737
1602,113731.73
1603,96093.295
1604,279507.236
1605,250033.617
1606,167387.9
1607,170804.547
1608,219435.793
1609,204403.983
1610,158987.523
1611,148771.397
1612,160381.313
1613,166733.912
1614,118735.658
1615,86732.921
1616,81288.372
1617,87624.808
1618,125542.499
1619,127655.768
1620,156082.173
1621,133335.419
1622,151366.117
1623,287341.367
1624,207382.758
1625,128133.091
1626,174345.217
1627,188966.284
1628,284420.852
1629,174608.367
1630,316415.325
1631,220117.143
1632,251375.284
1633,168648.291
1634,183132.495
1635,178726.439
1636,159866.225
1637,177583.033
1638,214744.288
1639,181161.984
1640,254317.979
1641,184552.611
1642,224584.134
