Id,SalePrice
1461,142056.2031
1462,180020.0156
1463,196734.3906
1464,190358.7344
1465,170775.6719
1466,176451.1406
1467,178167.0156
1468,155259.2969
1469,186597.6875
1470,143354.0469
1471,202454.6719
1472,126731.1172
1473,133523.3906
1474,163528.4375
1475,110555.3906
1476,285880.8125
1477,228876.7344
1478,259941.6094
1479,259901.3125
1480,431809.1563
1481,288476.6875
1482,189584.0156
1483,178407.7969
1484,153023.3906
1485,145461.9688
1486,184467.9531
1487,306938.6563
1488,236201.8906
1489,172256.6406
1490,223752.1875
1491,183620.8281
1492,125663.7656
1493,191368.375
1494,281998.625
1495,283704.625
1496,221923.1406
1497,181078.125
1498,138623.6563
1499,137429.9844
1500,146093.1875
1501,202417.0781
1502,125351.6172
1503,232012.5469
1504,212340.375
1505,217091.9531
1506,247238.0469
1507,299077.25
1508,226901.0781
1509,169958.7656
1510,176643.7188
1511,178326.4531
1512,222915.875
1513,170735.2031
1514,242330.2969
1515,259104.7656
1516,171903.25
1517,168002.9844
1518,215447.2188
1519,240960.6719
1520,161549.75
1521,170714.4219
1522,208994.1563
1523,138395.9531
1524,129193.8281
1525,133345.4531
1526,133342.5156
1527,126494.6797
1528,143969.4688
1529,160146.0625
1530,205963.2656
1531,193357.7656
1532,119121.2031
1533,178936.7344
1534,130708.7813
1535,183377.4844
1536,138817.2031
1537,123737.0625
1538,160462.6719
1539,215252.7969
1540,208633.9063
1541,161996.1719
1542,181998.1406
1543,214416.625
1544,103628.7969
1545,122626.3047
1546,132812.2344
1547,156116.8281
1548,149843.2344
1549,133348.9844
1550,167790.2031
1551,151391.9688
1552,203080.3438
1553,159113.5625
1554,128110.1328
1555,212795.2969
1556,121315.8203
1557,172427.5156
1558,107433.3203
1559,170498.0156
1560,185765.9219
1561,233949.7656
1562,122319.7266
1563,131716.7969
1564,204984.25
1565,161080.4375
1566,229492.7188
1567,109076.3672
1568,249214.9844
1569,175261.1875
1570,127632.3281
1571,141859.4375
1572,171658.6719
1573,231170.7344
1574,170834.6719
1575,225573.7344
1576,239033.625
1577,170948.1563
1578,151540.2031
1579,150645.5938
1580,184608
1581,141420.7344
1582,127639.5156
1583,313077.7813
1584,233745.1719
1585,135954.6719
1586,89198.22656
1587,109475.1328
1588,175062.2969
1589,130633.9297
1590,141901.25
1591,116769.3516
1592,155203.2813
1593,118003.0391
1594,231806.4375
1595,163530.5781
1596,250724.5156
1597,242432.1875
1598,170132.2656
1599,155196.2344
1600,161237.7031
1601,97133.05469
1602,134641.2656
1603,112003.4141
1604,245589.1719
1605,225123.9219
1606,182094.6094
1607,278850.3125
1608,190383.1563
1609,165293.5938
1610,145388.7656
1611,159661.6094
1612,196803.9531
1613,194995.8281
1614,138338.7344
1615,111396.6953
1616,107336.7031
1617,116827.0391
1618,122256.5703
1619,131191.25
1620,265378.5625
1621,151739.0313
1622,160788.8906
1623,249833.0156
1624,226109.8438
1625,132113.0625
1626,215756.2031
1627,195640.4844
1628,268705.5313
1629,158689.8906
1630,347730.1875
1631,195776.2344
1632,229430
1633,144457.7188
1634,181138.6094
1635,169511.7344
1636,157230.6719
1637,224447.875
1638,219388.3906
1639,214059.5469
1640,283092.4375
1641,208649.0156
1642,210741.9063
1643,206669.5625
1644,201560.4844
1645,241672.4844
1646,170941.125
1647,166811.2969
1648,156475.3906
1649,144278.6719
1650,142171.1094
1651,131351.5469
1652,123715.875
1653,120343.5859
1654,164464.4844
1655,140156.7813
1656,157015.2656
1657,164862.1094
1658,157781.0781
1659,121244.5078
1660,158250.8125
1661,370160.6875
1662,319914.4688
1663,315285.0938
1664,409327.875
1665,261183.6563
1666,286720.4688
1667,313351.8125
1668,270113
1669,232078.4844
1670,278960.25
1671,272416.4375
1672,386437
1673,268513.4375
1674,244500.3438
1675,201385.2344
1676,197873.6406
1677,201455.8125
1678,400154.4375
1679,338353.25
1680,274993.5938
1681,215022.1719
1682,266352.4375
1683,192372.0156
1684,156163.3281
1685,157446.8438
1686,160418.1719
1687,139191.7188
1688,180406.6719
1689,175657.2969
1690,169294.1563
1691,153184.9531
1692,228181.8906
1693,140678.375
1694,171917.3125
1695,140351.1563
1696,281576.3438
1697,140719.5156
1698,333227.9063
1699,304552.375
1700,250813.8125
1701,266176.5313
1702,254003.625
1703,239873.7031
1704,266264.0938
1705,202005.1875
1706,372716.8125
1707,193964.7813
1708,197480.2031
1709,230839.875
1710,203328.2969
1711,220610.9688
1712,255530.375
1713,255668.3906
1714,221079.7813
1715,186136.4531
1716,168624.7656
1717,162791.7969
1718,146599.875
1719,200034.1094
1720,235155.2656
1721,167095.5938
1722,143198.0625
1723,174893.4844
1724,215850.5
1725,246823.3594
1726,190777.6094
1727,185667.6875
1728,174541.5781
1729,163031.9844
1730,183385.4531
1731,137513.4063
1732,148191.5781
1733,142945.6094
1734,144884.2031
1735,132967.7188
1736,122841.6172
1737,324685.625
1738,221531.4375
1739,335011.25
1740,248773.9844
1741,197225.0938
1742,187850.8594
1743,175867.3906
1744,279835.25
1745,244115.7969
1746,239884.7031
1747,236543.0156
1748,280075.8125
1749,192819.6406
1750,182478.1875
1751,258823.7656
1752,129174.6328
1753,215896.0156
1754,249057.7188
1755,209709.7031
1756,135942.5156
1757,122112.0078
1758,194216.6875
1759,208756.6875
1760,194707.0938
1761,199096.3594
1762,228974.2344
1763,196993.1094
1764,128476.1953
1765,246446.6094
1766,225559.1406
1767,250919.3906
1768,173656.0313
1769,185287.0156
1770,146319.3125
1771,158539.1719
1772,185428.8594
1773,156326
1774,276844.7188
1775,145762.4844
1776,138168.3594
1777,121824.5625
1778,151282.6719
1779,138136.1563
1780,174541.5781
1781,158649.4531
1782,113875.3281
1783,162622.8281
1784,110546.0781
1785,141161.6406
1786,232680.7031
1787,177446.4375
1788,88284.21875
1789,123530.2734
1790,106404.4141
1791,307902
1792,194584.8594
1793,159523.8906
1794,146540.0156
1795,155101.9375
1796,121762.0703
1797,164600.7656
1798,137057.6406
1799,115321.5547
1800,132068.7656
1801,160386.9375
1802,164553.8125
1803,201780.8594
1804,158415.2656
1805,150871.1406
1806,144808.9063
1807,211784.3906
1808,134866.375
1809,137528.6719
1810,167726.8906
1811,154475.2969
1812,144745.0938
1813,145950.2031
1814,115075.2813
1815,91082.07031
1816,106042.8828
1817,168770.9844
1818,205513.7031
1819,133464.7031
1820,98607.63281
1821,145593.9219
1822,169532.2188
1823,92354.28125
1824,163340.2031
1825,158562.4219
1826,132489.9063
1827,127395.1563
1828,168546.8906
1829,171499.1719
1830,197585.375
1831,182368.6719
1832,211881.4688
1833,193719.5156
1834,142315.3906
